id,name_hu,name_de,name_en,locality,region,region_de,region_en,type,category,difficulty,difficulty_de,difficulty_en,distance_km,duration_min,elevation_gain_m,intro,intro_de,intro_en,highlights,highlights_de,highlights_en,access_notes,access_notes_de,access_notes_en,opening_info,opening_info_de,opening_info_en,ticket_info,ticket_info_de,ticket_info_en,website,phone,latitude,longitude,photo,photo_source,map_link,status,last_verified
akarattya-magaspart-balatonakarattya,Balatonakarattya Magaspart,"Steilufer (Magaspart), Balatonakarattya ","Clifftop, Balatonakarattya",Balatonakarattya,Észak,Nord,North,Poi,POI,Könnyű,Leicht,Easy,,,,"„A balatonakarattyai Magaspart (vagy Kisfaludy sétány) a tó „bejárata”, ahol a meredek löszfal peremén sétálva az utazó először pillanthatja meg a Balaton lenyűgöző, kiterjedt víztükrét. A híres Rákóczi-szilfa közeléből nyíló kilátás különlegessége a végtelen horizont és a mélyben futó vasútvonal romantikája, amely egyedülálló, már-már tengerparti életérzést kölcsönöz ennek a fenséges kilátóhelynek.  A sétány végében található   Rákóczi-szilfa egy legendákkal övezett, évszázados emlékhely, amely a hagyomány szerint egykor a fejedelmet is megpihentette, miközben a Magaspart tetejéről kémlelte a tájat. Bár az ősi fa törzse ma már csak mementóként áll, a környékén lévő padok és a fölé hajló hatalmas akácfák árnyéka még mindig a nyugalom szigete, ahol a Balaton első látványa örökre az ember emlékezetébe vésődik.”","""Das Hochufer von Balatonakarattya (oder Kisfaludy-Promenade) ist das „Tor“ zum See, wo Reisende beim Spaziergang am Rande der steilen Lösswand zum ersten Mal den beeindruckenden, weiten Wasserspiegel des Plattensees erblicken können. Die Besonderheit der Aussicht nahe der berühmten Rákóczi-Ulme sind der endlose Horizont und die Romantik der in der Tiefe verlaufenden Eisenbahnlinie, die diesem majestätischen Aussichtspunkt ein einzigartiges, fast schon maritimes Lebensgefühl verleihen. Die am Ende der Promenade befindliche Rákóczi-Ulme ist eine von Legenden umwobene, jahrhundertealte Gedenkstätte, an der sich der Überlieferung nach einst der Fürst selbst ausruhte, während er vom Gipfel des Hochufers die Landschaft überblickte. Obwohl der Stamm des uralten Baumes heute nur noch als Mahnmal steht, sind die Bänke in seiner Umgebung und der Schatten der überhängenden riesigen Akazien noch immer eine Insel der Ruhe, wo sich der erste Anblick des Plattensees für immer in das Gedächtnis des Menschen einprägt."" ","""The High Coast of Balatonakarattya (or Kisfaludy Promenade) is the 'gateway' to the lake, where walking along the edge of the steep loess wall, travelers can catch their first glimpse of Lake Balaton's stunning, vast water surface. The specialty of the view near the famous Rákóczi Elm is the infinite horizon and the romance of the railway line running deep below, lending a unique, almost seaside feeling to this majestic viewpoint. Located at the end of the promenade, the Rákóczi Elm is a centuries-old memorial site surrounded by legends, which, according to tradition, once offered rest to the Prince himself as he scanned the landscape from the top of the High Coast. Although the trunk of the ancient tree now stands only as a memento, the benches around it and the shade of the giant acacia trees leaning over it remain an island of peace, where the first sight of Lake Balaton is etched forever into one's memory."" ",,,,,,,,,,,,,,,47.01927087574855,18.14949612782406,,,,to-verify,2025-10-06
kenese-kilato-utcai-kilatopont,Balatonkenese Kilátó utcai kilátópont,"Aussichtspunkt in der Kilátó Straße, Balatonkenese ","Kilátó Street Viewpoint, Balatonkenese",Balatonkenese,Kelet,Ost,East,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„ Egy rejtett kilátópont Balatonkenesén, a Kilátó utcában, ahonnan a Balatonra nyíló panoráma lenyűgöző.”","""Ein versteckter Aussichtspunkt in Balatonkenese in der Kilátó-Straße, von dem aus das Panorama auf den Plattensee beeindruckend ist.","""A hidden viewpoint in Balatonkenese, located on Kilátó Street, from where the panorama of Lake Balaton is stunning."" ",,,,,,,,,,,,,,,47.01648352271053,18.154345494874075,,,,to-verify,2025-10-06
balatonaliga-kadar-villa-balatonaliga,Balatonaliga Kádár villa,"Kádár-Villa, Balatonaliga ","Kádár Villa, Balatonaliga",Balatonaliga,Kelet,Ost,East,Poi,POI,Könnyű,Leicht,Easy,,,,"„A balatonaligai Kádár-villa a szocialista korszak zárt világának és a pártelit nyaralásainak legendás, Bauhaus-stílusú mementója a Balaton partján. A puritán, mégis modern épület teraszán egykor világhatalmi vezetők fordultak meg, ma pedig romos állapotában is különleges, történelmi hangulatot áraszt az Aliga Resort területén.”","""Die Kádár-Villa in Balatonaliga ist ein legendäres Mahnmal im Bauhaus-Stil für die geschlossene Welt der sozialistischen Ära und die Urlaube der Parteielite am Ufer des Plattensees. Auf der Terrasse des puristischen und dennoch modernen Gebäudes verkehrten einst führende Politiker der Weltmächte; heute strahlt sie selbst in ihrem ruinösen Zustand eine besondere, historische Atmosphäre auf dem Gelände des Aliga Resorts aus."" ","""The Kádár Villa in Balatonaliga is a legendary, Bauhaus-style memento of the socialist era's closed world and the vacations of the party elite on the shores of Lake Balaton. Once hosting world leaders on the terrace of its puritan yet modern building, it exudes a special, historical atmosphere even in its ruined state within the Aliga Resort."" ",,,,,,,,,,,,,,,46.991863189153534,18.16793682436544,,,,to-verify,2025-10-06
balatonaliga-rozsa-uti-kilato-balatonaliga,"Balatonaliga, Rózsa úti kilátó","Aussichtspunkt in der Rózsa Straße, Balatonaliga ","Rózsa Street Lookout, Balatonaliga",Balatonaliga,Kelet,Ost,East,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„A balatonaligai Rózsa úti kilátó (vagy Panoráma-kilátó) a déli part egyik legszebb indítása, ahol a löszfal tetejéről szinte a lábaid előtt hever a Balaton keleti medencéje. A magaspart peremén álló padokról zavartalanul élvezheted a naplementét és a túlsó part hegyeinek látványát, távol a városi zajoktól.”","""Der Aussichtspunkt Rózsa-Straße (oder Panorama-Aussichtspunkt) in Balatonaliga ist einer der schönsten Ausgangspunkte am Südufer, wo einem das östliche Becken des Plattensees vom Gipfel der Lösswand aus fast zu Füßen liegt. Von den Bänken am Rande des Hochufers aus kann man den Sonnenuntergang und den Blick auf die Berge am gegenüberliegenden Ufer ungestört und fernab vom Stadtlärm genießen."" ","""The Rózsa Street Lookout (or Panorama Lookout) in Balatonaliga is one of the southern shore’s most beautiful starting points, where Lake Balaton’s eastern basin lies almost at your feet from the top of the loess wall. From the benches standing on the edge of the high coast, you can enjoy the sunset and the view of the mountains on the far shore undisturbed, far away from urban noise."" ",,,,,,,,,,,,,,,46.99038107543299,18.169286180185857,,,,to-verify,2025-10-06
balatonvilagos-sohajok-hidja-balatonvilagos,Balatonvilágos Sóhajok hídja,"Seufzerbrücke, Balatonvilágos ","Bridge of Sighs, Balatonvilágos",Balatonvilágos,Kelet,Ost,East,Poi,Híd,Könnyű,Leicht,Easy,,,,"„A balatonvilágosi Sóhajok hídja a Magaspart egyik legromantikusabb pontja, egy kis fehér fahíd, amely a mélybe szakadó löszfal felett ível át. A híd közepéről lenyűgöző panoráma nyílik az egész Balatonra, és a helyi legenda szerint a szerelmesek kívánságai itt valóra válnak.”","""Die Seufzerbrücke in Balatonvilágos ist einer der romantischsten Punkte des Hochufers, eine kleine weiße Holzbrücke, die sich über die abfallende Lösswand spannt. Von der Mitte der Brücke aus bietet sich ein beeindruckendes Panorama über den gesamten Plattensee, und der lokalen Legende nach gehen hier die Wünsche von Verliebten in Erfüllung.""","""The Bridge of Sighs in Balatonvilágos is one of the most romantic spots on the High Coast, a small white wooden bridge arching over the plunging loess wall. From the center of the bridge, a stunning panorama opens up to the entire Lake Balaton, and according to local legend, the wishes of lovers come true here."" ",,,,,,,,,,,,,,,46.977949313339074,18.16570462251304,,,,to-verify,2025-10-06
balatonvilagosi-millenniumi-emlekmu-balatonvilagos,Balatonvilágosi Millenniumi emlékmű,"Millenniums-Denkmal, Balatonvilágos ","Millennium Monument, Balatonvilágos",Balatonvilágos,Kelet,Ost,East,Poi,Szobor/Emlékhely,Könnyű,Leicht,Easy,,,,"„A balatonvilágosi Millenniumi Emlékművet a honfoglalás 1100. évfordulójára, 1996-ban emelték a falu legmagasabb pontján. A fehér oszlopcsarnok egyfajta diadalívként vagy „a nemzet kapujaként” funkcionál, amely szimbolikusan összeköti a múltat a jövővel, miközben keretbe foglalja a Balaton lenyűgöző látványát.”","""Das Millenniumsdenkmal in Balatonvilágos wurde 1996 anlässlich des 1100. Jahrestages der ungarischen Landnahme am höchsten Punkt des Dorfes errichtet. Die weiße Säulenhalle fungiert als eine Art Triumphbogen oder „Tor der Nation“, das symbolisch die Vergangenheit mit der Zukunft verbindet, während es den beeindruckenden Blick auf den Plattensee einrahmt."" ","""The Millennium Monument in Balatonvilágos was erected in 1996 to commemorate the 1100th anniversary of the Hungarian Conquest, at the highest point of the village. The white colonnade functions as a kind of triumphal arch or 'the gateway of the nation,' symbolically connecting the past with the future while framing the stunning view of Lake Balaton."" ",,,,,,,,,,,,,,,46.9765872778129,18.164889137856584,,,,to-verify,2025-10-06
balatonvilagos-mecsestarto-no-balatonvilagos,Balatonvilágos Mécsestartó nő,"Frau mit Leuchter, Balatonvilágos ","Woman Holding a Candle Statue, Balatonvilágos",Balatonvilágos,Kelet,Ost,East,Poi,POI,Könnyű,Leicht,Easy,,,,„ Mihály Gábor 2007-ben felállított alkotását a Millenniumi Emlékparkban helyezték el. A szoborral a magyarságért és hazáért személyes áldozatot hozóknak állítanak emléket.”,"""Das 2007 errichtete Werk von Gábor Mihály wurde im Millennium-Gedenkpark aufgestellt. Die Statue erinnert an jene, die persönliche Opfer für das Ungartum und die Heimat gebracht haben."" ","""Gábor Mihály's work, erected in 2007, was placed in the Millennium Memorial Park. The statue commemorates those who made personal sacrifices for the Hungarian people and their homeland."" ",,,,,,,,,,,,,,,46.974839642758965,18.16424033785645,,,,to-verify,2025-10-06
siofok-piheno-kilatopont-siofok,Siófok Pihenő kilátópont,"Rastplatz-Aussichtspunkt, Siófok ","Rest Viewpoint, Siófok",Siófok,Kelet,Ost,East,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„ A Siófok Pihenő kilátópont Siófok tetejéről lélegzetelállító balatoni panoráma tárul fel, különösen naplementekor varázslatos.","""Vom Aussichtspunkt Siófok Pihenő eröffnet sich ein atemberaubendes Panorama auf den Plattensee, das besonders bei Sonnenuntergang magisch ist.""
","""The Siófok Pihenő viewpoint offers a breathtaking panorama of Lake Balaton from the top of Siófok, and is especially magical at sunset."" ",,,,,,,,,,,,,,,46.932293823990925,18.11736408018136,,,,to-verify,2025-10-06
szamasi-piheno,SzaMaSi pihenő,SzaMaSi Rastplatz ,SzaMaSi Rest Area,Ádánd,Kelet,Ost,East,Poi,POI,Könnyű,Leicht,Easy,,,,"„ A balatonszabadi SzaMaSi pihenő egy baráti társaság (Szabi, Marci, Simi) által létrehozott hangulatos közösségi hely a Sió-csatorna mentén, amely mára a túrázók és kerékpárosok kedvelt megállója lett. A pihenőhely a környék nyugalmát és a természet közelségét kínálja, ahol padok, asztalok és Menő manó várják a megpihenni vágyókat egy-egy kirándulás közben.”","""Der SzaMaSi-Rastplatz in Balatonszabadi ist ein gemütlicher Gemeinschaftsort am Sió-Kanal, der von einer Freundesgruppe (Szabi, Marci, Simi) ins Leben gerufen wurde und heute ein beliebter Stopp für Wanderer und Radfahrer ist. Der Rastplatz bietet die Ruhe der Umgebung und die Nähe zur Natur; Bänke, Tische und der „Menő manó“ (Cooler Kobold) erwarten die Ausflügler, die sich während ihrer Tour entspannen möchten."" ","""The SzaMaSi rest area in Balatonszabadi is a cozy community spot along the Sió Channel, created by a group of friends (Szabi, Marci, Simi), which has since become a popular stop for hikers and cyclists. The rest area offers the tranquility of the surroundings and the proximity of nature, where benches, tables, and 'Menő manó' (Cool Elf) await those looking to relax during their excursion."" ",,,,,,,,,,,,,,,46.87334952763442,18.18864336668458,,,,to-verify,2025-10-06
balatonkiliti-mederduzzaszto-balatonkiliti,Balatonkiliti mederduzzasztó,"Flussstauwerk, Balatonkilit","Riverbed Weir, Balatonkiliti",Balatonkiliti,Kelet,Ost,East,Poi,POI,Könnyű,Leicht,Easy,,,,"„ A balatonkiliti mederduzzasztó a Sió-csatornán található műszaki létesítmény, amelynek fő feladata a csatorna vízszintjének szabályozása és a mezőgazdasági vízkivétel biztosítása. A duzzasztó és környezete kedvelt célpont a horgászok és a vízi túrázók körében, mivel itt a Sió egy szelídebb, tóparti hangulatú arcát mutatja, távol a Balaton nyüzsgésétől.”","""Die Staustufe in Balatonkiliti ist eine technische Anlage am Sió-Kanal, deren Hauptaufgabe die Regulierung des Wasserstands und die Sicherstellung der Wasserentnahme für die Landwirtschaft ist. Das Wehr und seine Umgebung sind ein beliebtes Ziel für Angler und Wassertouristen, da sich der Sió hier von einer sanfteren Seite mit Seeufer-Atmosphäre zeigt, fernab vom Trubel des Plattensees."" ","""The Balatonkiliti bed dam is a technical facility on the Sió Channel, whose primary task is to regulate the channel's water level and ensure water extraction for agriculture. The dam and its surroundings are popular targets for anglers and water tourists, as the Sió shows a gentler, lakeside face here, far from the hustle and bustle of Lake Balaton."" ",,,,,,,,,,,,,,,46.89404319168914,18.07193165134258,,,,to-verify,2025-10-06
viztorony-siofok-siofok,"Víztorony, Siófok","Wasserturm, Siófok ","Water Tower, Siófok",Siófok,Kelet,Ost,East,Belepos,POI,Könnyű,Leicht,Easy,,,,"„ A Siófoki Víztorony a város központjában álló, 45 méter magas jelkép, amelynek tetején egy 360 fokban körbeforgó kávézó és kilátóterasz működik. Az 1912-ben épült ipari műemlék mára modern élményközponttá vált, ahol a látogatók a lassú mozgásnak köszönhetően egy kávé mellett nézhetik végig a Balaton és a Somogyi-dombság teljes panorámáját.”","""Der Wasserturm von Siófok ist ein 45 Meter hohes Wahrzeichen im Stadtzentrum, auf dessen Spitze sich ein um 360 Grad drehendes Café und eine Aussichtsterrasse befinden. Das 1912 errichtete Industriedenkmal hat sich heute zu einem modernen Erlebniszentrum gewandelt, in dem die Besucher dank der langsamen Drehung bei einem Kaffee das gesamte Panorama des Plattensees und des Somogyer Hügellandes genießen können."" ","""The Siófok Water Tower is a 45-meter-high landmark standing in the city center, featuring a 360-degree rotating café and observation deck at its top. Built in 1912, this industrial monument has evolved into a modern experience center where visitors, thanks to the slow rotation, can enjoy the full panorama of Lake Balaton and the Somogy Hills over a cup of coffee."" ",,,,,,,Szezonális; indulás előtt érdemes ellenőrizni.,Saisonal; vor dem Besuch die aktuellen Informationen prüfen.,Seasonal; check the current information before your visit.,Belépős látnivaló; az aktuális árak a helyszínen elérhetők.,Eintrittspflichtige Sehenswürdigkeit; die aktuellen Preise sind vor Ort erhältlich.,Ticketed attraction; current prices are available on site.,,,46.90591653986167,18.05225103785114,,,,to-verify,2025-10-06
szokokut-siofok-rozsakert-siofok,Szökőkút Siófok rózsakert,"Springbrunnen, Rosengarten, Siófok ","Fountain in the Rose Garden, Siófok",Siófok,Kelet,Ost,East,Poi,POI,Könnyű,Leicht,Easy,,,,"„ A siófoki kikötő Rózsakertjét az 1930-as években alakították ki. 2022-ben teljes körű felújításon esett át, melynek keretében a régi pergolát felújították és további új, modern rózsafuttató pergolák is elhelyezésre kerültek. Megújult a gyepszőnyeg és a parkban nevéhez méltóan 6000 tő rózsát telepítettek. A park további különlegessége a 6 darab mocsári ciprus. A díszkert és a parti sétány ékessége a közel 500 négyzetméteres központi szökőkúttér, ahol változatos magasságú vízsugarak játékában gyönyörködhetünk. A szökőkút különlegessége a 12 méter hosszan, íves formában a Balatonba futó vízsugár így séta közben egy vízi alagútban érezhetjük magunkat. A szökőkutat fény- és hangjáték teszi még érdekesebbé.”","""Der Rosengarten im Hafen von Siófok wurde in den 1930er Jahren angelegt. Im Jahr 2022 wurde er komplett renoviert, wobei die alte Pergola instand gesetzt und weitere neue, moderne Pergolen für Kletterrosen aufgestellt wurden. Der Rasen wurde erneuert, und dem Namen entsprechend wurden 6.000 Rosenstöcke im Park gepflanzt. Eine weitere Besonderheit des Parks sind die sechs Sumpfzypressen. Das Prunkstück des Ziergartens und der Uferpromenade ist der fast 500 Quadratmeter große zentrale Springbrunnenplatz, wo man das Spiel der Wasserstrahlen in verschiedenen Höhen bewundern kann. Die Besonderheit des Brunnens ist ein 12 Meter langer, bogenförmiger Wasserstrahl, der in Richtung Plattensee verläuft und einem beim Spaziergang das Gefühl gibt, sich in einem Wassertunnel zu befinden. Licht- und Wasserspiele machen den Springbrunnen noch interessanter."" ","""The Rose Garden in the port of Siófok was originally designed in the 1930s. In 2022, it underwent a complete renovation, during which the old pergola was restored and additional modern rose-climbing pergolas were installed. The lawn was renewed, and true to its name, 6,000 rose bushes were planted in the park. Another special feature of the park is the six bald cypresses. The centerpiece of the ornamental garden and the lakeside promenade is the nearly 500-square-meter fountain square, where visitors can enjoy the play of water jets at varying heights. A unique highlight is the 12-meter-long curved water jet that flows toward Lake Balaton, creating the sensation of walking through a water tunnel. Light and sound shows make the fountain even more captivating."" ",,,,,,,,,,,,,,,46.911017843594685,18.045612537851504,,,,to-verify,2025-10-06
siofok-jokai-park-siofok,Siófok Jókai park,"Jókai-Park, Siófok ","Jókai Park, Siófok",Siófok,Kelet,Ost,East,Poi,Park/Sétány,Könnyű,Leicht,Easy,,,,"„ Siófok legnagyobb és legpatinásabb parkja a második világháború után Dimitrov parkként várta a sétálni vágyókat. Az 1990-es évek elejétől Jókai Mór nevét viseli, 2006-ban teljes felújításon esett át. A park mind a négy évszakban mesés látványban részesíti a természet csendjét keresőket. Az árnyas fák alatt található kis tavon fahíd ível át, a park egyik szegletében pedig impozáns japánkert található, mely a romantikus környezetbe távol-keleti hangulatot varázsol.”","""Siófoks größter und prestigeträchtigster Park empfing nach dem Zweiten Weltkrieg unter dem Namen Dimitrov-Park die Spaziergänger. Seit Anfang der 1990er Jahre trägt er den Namen von Mór Jókai und wurde 2006 komplett renoviert. Der Park bietet zu allen vier Jahreszeiten einen märchenhaften Anblick für diejenigen, die die Stille der Natur suchen. Eine Holzbrücke spannt sich über einen kleinen Teich unter den schattigen Bäumen, während eine Ecke des Parks einen imposanten japanischen Garten beherbergt, der fernöstliche Stimmung in die romantische Umgebung zaubert."" ","""Siófok's largest and most prestigious park was known as Dimitrov Park after World War II. Since the early 1990s, it has borne the name of Mór Jókai and underwent a complete renovation in 2006. The park offers a fabulous sight in all four seasons for those seeking the silence of nature. A wooden bridge arches over a small pond under the shady trees, while one corner of the park features an impressive Japanese garden, bringing a Far Eastern atmosphere to the romantic surroundings."" ",,,,,,,,,,,,,,,46.90925614944514,18.04847152519449,,,,to-verify,2025-10-06
egyhazas-zamard-emlekkereszt,Egyházas-Zamárd emlékkereszt,"Gedenkkreuz, Egyházas-Zamárd ","Memorial Cross, Egyházas-Zamárdi",Zamárdi,Kelet,Ost,East,Poi,Szobor/Emlékhely,Könnyű,Leicht,Easy,,,,"„Az Egyházas-zamárdi emlékkereszt a mai Zamárdi területén egykor létezett, de a török időkben elpusztult középkori falu templomának állít emléket. A szántóföldek között, csendes környezetben álló kőkereszt és a mellette található információs tábla a múlt egy szeletét őrzi, emlékeztetve az utazót a Balaton-part viharos történelmére és az egykori település lakóira.”","""Das Gedenkkreuz von Egyházas-zamárdi erinnert an die Kirche des mittelalterlichen Dorfes, das einst auf dem Gebiet des heutigen Zamárdi existierte, aber während der Türkenzeit zerstört wurde. Das inmitten von Feldern in ruhiger Umgebung stehende Steinkreuz und die daneben befindliche Informationstafel bewahren ein Stück Vergangenheit und erinnern den Reisenden an die stürmische Geschichte des Plattensee-Ufers und an die Bewohner der einstigen Siedlung."" ","""The memorial cross of EgyhÃ¡zas-zamÃ¡rdi commemorates the medieval village church that once stood in the area of today's Zamárdi but was destroyed during the Turkish occupation. Standing in a quiet environment among the fields, the stone cross and the adjacent information board preserve a piece of the past, reminding travelers of the turbulent history of the Lake Balaton shore and the inhabitants of the former settlement."" ",,,,,,,,,,,,,,,46.86803311924925,17.95218825134053,,,,to-verify,2025-10-06
balaton-szive-szobor-szerelmesek-hidja,"Balaton szíve-szobor, Szerelmesek hídja","Skulptur „Herz des Balaton“, Brücke der Liebenden ",Heart of Balaton Statue and Lovers’ Bridge,Zamárdi,Kelet,Ost,East,Poi,Szobor/Emlékhely,Könnyű,Leicht,Easy,,,,"„ 2012 júniusa óta díszíti a Margó Ede sétányt zamárdi partján a Balaton szíve szobor. A szobrot és a körülötte lévő Balaton szíve teret is a Balatoni Játszadalom ideje alatt az emberek által a tóban megformált szív ihlette, tervezője Szentkúti Kiss Gábor.”","""Seit Juni 2012 schmückt die Statue „Herz des Plattensees“ die Margó-Ede-Promenade am Ufer von Zamárdi. Sowohl die Statue als auch der sie umgebende „Herz des Plattensees“-Platz wurden durch das Herz inspiriert, das Menschen während des Festivals „Balatoni Játszadalom“ im See geformt hatten; der Entwurf stammt von Gábor Szentkúti Kiss."" ","""The Heart of Balaton statue has graced the Margó Ede Promenade on the shores of Zamárdi since June 2012. Both the statue and the surrounding Heart of Balaton Square were inspired by the heart shape formed by people in the lake during the 'Balatoni Játszadalom' festival; it was designed by Gábor Szentkúti Kiss."" ",,,,,,,,,,,,,,,46.88605395677326,17.94041778017789,,,,to-verify,2025-10-06
zamardi-vaskereszt-zamardi,Zamárdi Vaskereszt,"Eisenkreuz, Zamárdi ","Iron Cross, Zamárdi",Zamárdi,Kelet,Ost,East,Poi,Szobor/Emlékhely,Könnyű,Leicht,Easy,,,,"„A zamárdi Vaskereszt a település feletti Kőhegy egyik legszebb kilátópontja, amelyet 2004-ben állítottak fel egy korábbi, a II. világháborúban elpusztult kereszt helyén. A hatalmas vaskereszt tövétől pazar panoráma nyílik az északi partra és a Tihanyi-félszigetre, a helyszín pedig csendes, spirituális hangulata miatt tökéletes megálló egy gyalogos túra során.”","""Das Eisenkreuz in Zamárdi ist einer der schönsten Aussichtspunkte auf dem Kőhegy (Steinberg) oberhalb der Siedlung. Es wurde 2004 an der Stelle eines früheren, im Zweiten Weltkrieg zerstörten Kreuzes errichtet. Vom Fuße des gewaltigen Eisenkreuzes aus bietet sich ein prachtvolles Panorama auf das Nordufer und die Halbinsel Tihany; zudem macht die ruhige, spirituelle Atmosphäre den Ort zu einem perfekten Zwischenstopp während einer Wandertour."" ","""The Iron Cross in Zamárdi is one of the most beautiful viewpoints on Kőhegy (Stone Hill) above the settlement, erected in 2004 on the site of a previous cross destroyed during World War II. From the foot of the massive iron cross, there is a magnificent panorama of the northern shore and the Tihany Peninsula, and the location’s quiet, spiritual atmosphere makes it a perfect stop during a hiking trip."" ",,,,,,,,,,,,,,,46.856030100300536,17.944549153190927,,,,to-verify,2025-10-06
ko-hegyi-kilato,Kő-hegyi-kilátó,Aussichtsturm am Steinernen Berg ,Kő Hill Lookout Tower,Zamárdi,Kelet,Ost,East,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„A zamárdi Kőhegyi-kilátó egy 2000-ben épült, kőből és fából emelt kilátóhely, amely a Kőhegy 176 méter magas csúcsán állva kínálja a déli part egyik legszebb kilátását. A panorámateraszról közvetlenül szemben a Tihanyi-félsziget látható, de tiszta időben a Balatonfűzfőtől Badacsonyig tartó partszakasz is eléd tárul, miközben a kilátó tövében egy kis büfé és kényelmes pihenőhely várja a túrázókat.”","""Der Kőhegy-Aussichtsturm in Zamárdi ist ein im Jahr 2000 aus Stein und Holz errichteter Aussichtspunkt, der auf dem 176 Meter hohen Gipfel des Kőhegy (Steinberg) steht und einen der schönsten Ausblicke des Südufers bietet. Von der Panoramaterrasse aus liegt die Halbinsel Tihany direkt gegenüber, doch bei klarer Sicht offenbart sich der gesamte Küstenabschnitt von Balatonfűzfő bis Badacsony, während am Fuße des Turms ein kleiner Kiosk und ein gemütlicher Rastplatz auf die Wanderer warten."" ","""The Kőhegy Lookout in Zamárdi is a stone and wood structure built in 2000, standing on the 176-meter-high summit of Kőhegy (Stone Hill) and offering one of the southern shore’s most beautiful views. From the panorama terrace, the Tihany Peninsula is visible directly opposite, and in clear weather, the coastline from Balatonfűzfő to Badacsony unfolds before you, while a small buffet and a comfortable resting area await hikers at the base of the lookout."" ",,,,,,,,,,,,,,,46.87132897644728,17.933057495520305,,,,to-verify,2025-10-06
szamarko,Szamárkő,Eselsstein ,Donkey Stone,Zamárdi,Kelet,Ost,East,Poi,POI,Könnyű,Leicht,Easy,,,,"„ Zamárdi nyugati részén található az érdekes legendával övezett kedvelt kiránduló pont, a Szamárkő. A monda szerint erre járt Jézus Szűz Máriával és Szent Józseffel a gyermek egy szamárháton. A kőből egy fűcsomó állt ki, melybe a kő mellett elhaladva a szamár belekapott. Innen kapta a nevét. A kövön látható két nyom a legenda szerint pedig Jézus lábnyoma és a szamár patája nyoma. Régen azt vallották, hogy a követ Tihany egyik tűzhányója dobta ide, vagy a vízözönből maradt itt. A valóság azonban az, hogy a kő itt képződött egy vulkáni utóműködés során. A kőzet valójában a feltörő gőzök és gázok, a forró víz és az abban lévő ásványi anyagokból állt össze, melyben még megkövült csigák is láthatók.”","""Im westlichen Teil von Zamárdi befindet sich der Eselstein (Szamárkő), ein beliebter Ausflugspunkt, um den sich eine interessante Legende rankt. Der Sage nach kamen Jesus, die Jungfrau Maria und der Heilige Josef auf dem Rücken eines Esels hier vorbei. Aus dem Stein ragte ein Grasbüschel heraus, nach dem der Esel beim Vorbeigehen schnappte – daher der Name. Die zwei auf dem Stein sichtbaren Abdrücke sind der Legende nach der Fußabdruck Jesu und der Hufabdruck des Esels. Früher glaubte man, der Stein sei von einem Vulkan in Tihany hierher geschleudert worden oder stammte aus der Sintflut. Die Realität ist jedoch, dass der Stein durch vulkanische Nacheffekte vor Ort entstand. Das Gestein bildete sich aus aufsteigenden Dämpfen, Gasen, heißem Wasser und darin enthaltenen Mineralien; sogar versteinerte Schnecken sind darin zu sehen."" ","""The Donkey Rock (Szamárkő), located in the western part of Zamárdi, is a popular excursion spot surrounded by an interesting legend. According to the tale, Jesus traveled here with the Virgin Mary and Saint Joseph on a donkey's back. A tuft of grass grew out of the rock, which the donkey nibbled as they passed by—this is how it got its name. The legend says the two prints visible on the stone are the footprint of Jesus and the hoofprint of the donkey. Long ago, people believed the rock was thrown here by one of Tihany's volcanoes or remained from the Great Flood. In reality, the rock was formed here by post-volcanic activity; it solidified from rising steam, gases, hot water, and minerals, and even fossilized snails can be seen within it."" ",,,,,,,,,,,,,,,46.87479762588298,17.934229709012858,,,,to-verify,2025-10-06
molyhos-tolgy-pihenoterasz,Molyhos tölgy pihenőterasz,Rastterrasse an der Flaumeiche,Downy Oak Rest Terrace,Szántód,Kelet,Ost,East,Poi,POI,Könnyű,Leicht,Easy,,,,"„ A zamárdi Molyhos tölgy pihenőterasz egy különleges kialakítású faépítmény, amely egy több száz éves, tekintélyes molyhos tölgy köré épült. A lombkorona szintjén elhelyezkedő teraszról úgy élvezheted a Tihanyi-félszigetre néző panorámát, mintha a fán ülnél, így a helyszín a természet közelségét és az építészeti kreativitást ötvözi.”","""Die Flaumeichen-Ruheterrasse in Zamárdi ist eine besonders gestaltete Holzkonstruktion, die um eine mehrere hundert Jahre alte, imposante Flaumeiche herum errichtet wurde. Von der Terrasse auf Höhe der Baumkrone aus kann man das Panorama auf die Halbinsel Tihany genießen, als würde man direkt im Baum sitzen – so verbindet dieser Ort die Nähe zur Natur mit architektonischer Kreativität."" ","""The Downy Oak relaxation terrace in Zamárdi is a uniquely designed wooden structure built around a majestic, centuries-old downy oak tree. From the terrace located at canopy level, you can enjoy the panorama of the Tihany Peninsula as if you were sitting in the tree itself, perfectly combining the closeness of nature with architectural creativity."" ",,,,,,,,,,,,,,,46.85660786139991,17.919973180175575,,,,to-verify,2025-10-06
